Symbol,Close,SMA_20,RSI,Signal,AI_Confidence,confidence,Color,ai_comment,Last_Updated
AAPL,306.31,311.33,36.61,BUY,77%,77,green,🟢 Market oversold — potential buying opportunity.,2025-11-25 14:02:29
