Symbol,Close,SMA_20,RSI,Signal,AI_Confidence,confidence,Color,ai_comment,Last_Updated
AAPL,292.48,296.83,33.49,BUY,88%,88,green,🟢 Market oversold — potential buying opportunity.,2025-11-25 14:00:58
