Symbol,Close,SMA_20,RSI,Signal,AI_Confidence,confidence,Color,ai_comment,Last_Updated
AAPL,312.53,303.58,76.0,SELL,74%,74,red,🔴 Market overbought — consider selling or reducing exposure.,2025-11-25 13:59:40
