Symbol,Close,SMA_20,RSI,Signal,AI_Confidence,confidence,Color,ai_comment,Last_Updated
AAPL,324.61,326.27,42.34,HOLD,31%,31,gray,⏸ Market neutral — monitoring recommended.,2025-11-25 14:03:23
