Symbol,Close,SMA_20,RSI,Signal,AI_Confidence,confidence,Color,ai_comment,Last_Updated
AAPL,280.85,277.1,54.45,HOLD,46%,46,gray,⏸ Market neutral — monitoring recommended.,2025-11-25 14:03:55
