Symbol,Close,SMA_20,RSI,Signal,AI_Confidence,confidence,Color,ai_comment,Last_Updated
AAPL,301.26,311.66,21.51,BUY,82%,82,green,🟢 Market oversold — potential buying opportunity.,2025-11-25 14:03:31
