Symbol,Close,SMA_20,RSI,Signal,AI_Confidence,confidence,Color,ai_comment,Last_Updated
AAPL,275.76,293.73,3.67,BUY,79%,79,green,🟢 Market oversold — potential buying opportunity.,2025-11-25 13:57:18
