Symbol,Close,SMA_20,RSI,Signal,AI_Confidence,confidence,Color,ai_comment,Last_Updated
AAPL,326.92,327.58,43.84,HOLD,36%,36,gray,⏸ Market neutral — monitoring recommended.,2025-11-25 13:58:48
